timestamp,open,high,low,close,volume
2025-07-26T13:00:00,160833000.0,161200000.0,160833000.0,161064000.0,54.87769645
2025-07-26T14:00:00,161064000.0,161196000.0,160815000.0,160911000.0,34.76080443
2025-07-26T15:00:00,160911000.0,160995000.0,160600000.0,160989000.0,28.02621254
2025-07-26T16:00:00,160989000.0,160999000.0,160805000.0,160956000.0,14.77806248
2025-07-26T17:00:00,160956000.0,160960000.0,160807000.0,160899000.0,11.35506906
2025-07-26T18:00:00,160899000.0,160985000.0,160834000.0,160982000.0,5.05574633
2025-07-26T19:00:00,160918000.0,161068000.0,160832000.0,161052000.0,14.40675828
2025-07-26T20:00:00,161050000.0,161068000.0,160719000.0,160777000.0,12.50486543
2025-07-26T21:00:00,160760000.0,160924000.0,160751000.0,160887000.0,8.66675493
2025-07-26T22:00:00,160836000.0,160992000.0,160810000.0,160850000.0,22.20246906
2025-07-26T23:00:00,160850000.0,160992000.0,160848000.0,160900000.0,16.89002406
2025-07-27T00:00:00,160900000.0,161141000.0,160858000.0,161062000.0,36.55943849
2025-07-27T01:00:00,161062000.0,161147000.0,161000000.0,161136000.0,29.89463039
2025-07-27T02:00:00,161136000.0,161225000.0,161037000.0,161225000.0,41.86014386
2025-07-27T03:00:00,161225000.0,161250000.0,161042000.0,161185000.0,24.6638268
2025-07-27T04:00:00,161185000.0,161220000.0,161049000.0,161061000.0,23.74191024
2025-07-27T05:00:00,161061000.0,161219000.0,161053000.0,161215000.0,43.23891347
2025-07-27T06:00:00,161202000.0,161510000.0,161181000.0,161410000.0,72.3193935
2025-07-27T07:00:00,161409000.0,161482000.0,161255000.0,161319000.0,30.92689041
2025-07-27T08:00:00,161260000.0,161320000.0,161053000.0,161122000.0,21.18604255
2025-07-27T09:00:00,161122000.0,161150000.0,161032000.0,161086000.0,21.57476596
2025-07-27T10:00:00,161086000.0,161320000.0,161040000.0,161256000.0,30.50329733
2025-07-27T11:00:00,161255000.0,161278000.0,161040000.0,161155000.0,31.95558688
2025-07-27T12:00:00,161155000.0,161216000.0,161016000.0,161200000.0,45.40413809
2025-07-27T13:00:00,161200000.0,161289000.0,161186000.0,161261000.0,37.42892406
2025-07-27T14:00:00,161281000.0,161700000.0,161215000.0,161630000.0,64.06568553
2025-07-27T15:00:00,161650000.0,161888000.0,161502000.0,161880000.0,46.76091154
2025-07-27T16:00:00,161880000.0,162695000.0,161818000.0,162262000.0,163.49684158
2025-07-27T17:00:00,162116000.0,162584000.0,162000000.0,162445000.0,41.08689502
2025-07-27T18:00:00,162401000.0,162700000.0,161919000.0,161985000.0,36.38119898
2025-07-27T19:00:00,161963000.0,162177000.0,161882000.0,162022000.0,16.89531371
2025-07-27T20:00:00,162070000.0,162275000.0,161715000.0,161769000.0,18.92538173
2025-07-27T21:00:00,161768000.0,162499000.0,161763000.0,162450000.0,33.67347429
2025-07-27T22:00:00,162455000.0,162800000.0,162420000.0,162422000.0,82.49696994
2025-07-27T23:00:00,162420000.0,162760000.0,162284000.0,162717000.0,62.78487841
2025-07-28T00:00:00,162548000.0,162985000.0,162418000.0,162603000.0,139.0441954
2025-07-28T01:00:00,162501000.0,162699000.0,162220000.0,162245000.0,72.04370006
2025-07-28T02:00:00,162244000.0,162835000.0,162217000.0,162375000.0,78.58958705
2025-07-28T03:00:00,162375000.0,162560000.0,162264000.0,162271000.0,45.13503518
2025-07-28T04:00:00,162274000.0,162439000.0,162150000.0,162260000.0,38.64099338
2025-07-28T05:00:00,162259000.0,162420000.0,162151000.0,162320000.0,89.14870742
2025-07-28T06:00:00,162321000.0,162436000.0,162301000.0,162390000.0,40.25861533
2025-07-28T07:00:00,162391000.0,162391000.0,161868000.0,162133000.0,91.34738786
2025-07-28T08:00:00,162138000.0,162400000.0,161941000.0,162397000.0,59.99996591
2025-07-28T09:00:00,162394000.0,162438000.0,162070000.0,162194000.0,38.0691414
2025-07-28T10:00:00,162246000.0,162439000.0,162080000.0,162250000.0,40.0239961
2025-07-28T11:00:00,162250000.0,162398000.0,161936000.0,162294000.0,44.68028857
2025-07-28T12:00:00,162294000.0,162597000.0,162288000.0,162380000.0,56.43570248
2025-07-28T13:00:00,162373000.0,162500000.0,161661000.0,161862000.0,114.83970934
2025-07-28T14:00:00,161889000.0,162161000.0,161500000.0,161543000.0,96.71471727
2025-07-28T15:00:00,161543000.0,162215000.0,161501000.0,161987000.0,44.16798966
2025-07-28T16:00:00,161869000.0,162150000.0,161693000.0,161799000.0,22.29800564
2025-07-28T17:00:00,161909000.0,161909000.0,161398000.0,161591000.0,32.8245723
2025-07-28T18:00:00,161591000.0,161943000.0,161391000.0,161896000.0,23.20736486
2025-07-28T19:00:00,161896000.0,162369000.0,161676000.0,162250000.0,20.97821683
2025-07-28T20:00:00,162250000.0,162451000.0,161652000.0,162446000.0,36.84694779
2025-07-28T21:00:00,162444000.0,162800000.0,162205000.0,162609000.0,90.44805313
2025-07-28T22:00:00,162609000.0,162840000.0,162364000.0,162488000.0,87.95018189
2025-07-28T23:00:00,162459000.0,162632000.0,162321000.0,162483000.0,57.90630313
2025-07-29T00:00:00,162483000.0,162973000.0,162034000.0,162629000.0,107.03234184
2025-07-29T01:00:00,162619000.0,162800000.0,162400000.0,162411000.0,47.89848486
2025-07-29T02:00:00,162400000.0,162793000.0,162101000.0,162792000.0,52.80535325
2025-07-29T03:00:00,162793000.0,163550000.0,162702000.0,163517000.0,179.74598521
2025-07-29T04:00:00,163515000.0,163712000.0,163156000.0,163239000.0,101.7860362
2025-07-29T05:00:00,163239000.0,163600000.0,163210000.0,163570000.0,63.12279797
2025-07-29T06:00:00,163570000.0,163799000.0,163383000.0,163432000.0,78.51043143
2025-07-29T07:00:00,163432000.0,163800000.0,163321000.0,163401000.0,53.19239204
2025-07-29T08:00:00,163401000.0,163800000.0,163378000.0,163660000.0,89.23948308
2025-07-29T09:00:00,163660000.0,163757000.0,163224000.0,163419000.0,112.9714271
2025-07-29T10:00:00,163417000.0,163480000.0,162890000.0,162960000.0,49.52938114
2025-07-29T11:00:00,162891000.0,163330000.0,162866000.0,163311000.0,46.88100598
2025-07-29T12:00:00,163311000.0,163790000.0,163102000.0,163572000.0,65.27977421
2025-07-29T13:00:00,163509000.0,163686000.0,163195000.0,163315000.0,50.43210928
2025-07-29T14:00:00,163316000.0,163395000.0,162700000.0,162727000.0,79.61605822
2025-07-29T15:00:00,162710000.0,162941000.0,162250000.0,162344000.0,68.5904731
2025-07-29T16:00:00,162344000.0,162944000.0,162095000.0,162834000.0,52.96874606
2025-07-29T17:00:00,162756000.0,163110000.0,162500000.0,162695000.0,23.60905702
2025-07-29T18:00:00,162695000.0,162696000.0,162361000.0,162466000.0,14.95483658
2025-07-29T19:00:00,162361000.0,162790000.0,162280000.0,162500000.0,15.39707082
2025-07-29T20:00:00,162500000.0,163083000.0,162155000.0,162739000.0,34.1049663
2025-07-29T21:00:00,162739000.0,163000000.0,162366000.0,162999000.0,30.53891012
2025-07-29T22:00:00,162989000.0,163325000.0,162826000.0,163290000.0,34.2354352
2025-07-29T23:00:00,163290000.0,163337000.0,163002000.0,163158000.0,35.09176673
2025-07-30T00:00:00,163248000.0,163261000.0,162306000.0,162738000.0,86.81499345
2025-07-30T01:00:00,162736000.0,162878000.0,162248000.0,162663000.0,52.85157233
2025-07-30T02:00:00,162661000.0,163000000.0,162560000.0,162822000.0,30.34953825
2025-07-30T03:00:00,162822000.0,162998000.0,162773000.0,162839000.0,27.51596653
2025-07-30T04:00:00,162839000.0,162896000.0,162607000.0,162611000.0,33.8328305
2025-07-30T05:00:00,162611000.0,162800000.0,162502000.0,162798000.0,40.05519246
2025-07-30T06:00:00,162765000.0,162998000.0,162671000.0,162954000.0,36.26619116
2025-07-30T07:00:00,162954000.0,162996000.0,162820000.0,162885000.0,35.26107102
2025-07-30T08:00:00,162885000.0,163205000.0,162730000.0,163100000.0,41.85000544
2025-07-30T09:00:00,163100000.0,163428000.0,163029000.0,163428000.0,54.21376539
2025-07-30T10:00:00,163428000.0,163600000.0,163291000.0,163340000.0,61.89566247
2025-07-30T11:00:00,163404000.0,163497000.0,162638000.0,162699000.0,90.52495892
2025-07-30T12:00:00,162699000.0,163105000.0,162668000.0,163050000.0,56.67368203
2025-07-30T13:00:00,163050000.0,163213000.0,162801000.0,162934000.0,44.26184251
2025-07-30T14:00:00,162932000.0,163700000.0,162833000.0,163598000.0,65.97108277
2025-07-30T15:00:00,163598000.0,163708000.0,162990000.0,163075000.0,61.14287875
2025-07-30T16:00:00,163073000.0,163073000.0,162800000.0,162834000.0,24.15751616
2025-07-30T17:00:00,162834000.0,163076000.0,162747000.0,162747000.0,26.40362107
2025-07-30T18:00:00,162747000.0,162967000.0,162000000.0,162072000.0,114.69293188
2025-07-30T19:00:00,162072000.0,162782000.0,161800000.0,162651000.0,111.72092348
2025-07-30T20:00:00,162651000.0,162879000.0,162360000.0,162516000.0,18.615522
2025-07-30T21:00:00,162516000.0,162829000.0,162379000.0,162806000.0,22.90844599
2025-07-30T22:00:00,162806000.0,163118000.0,162708000.0,163062000.0,31.18186953
2025-07-30T23:00:00,163062000.0,163141000.0,162798000.0,163118000.0,39.9246685
2025-07-31T00:00:00,163118000.0,163627000.0,163011000.0,163428000.0,84.2813731
2025-07-31T01:00:00,163428000.0,163499000.0,163025000.0,163039000.0,39.12738493
2025-07-31T02:00:00,163038000.0,163508000.0,162916000.0,163453000.0,47.42470329
2025-07-31T03:00:00,163452000.0,163541000.0,163408000.0,163500000.0,54.52783823
2025-07-31T04:00:00,163500000.0,163550000.0,163300000.0,163399000.0,33.79838153
2025-07-31T05:00:00,163399000.0,163400000.0,163058000.0,163058000.0,34.80549509
2025-07-31T06:00:00,163058000.0,163487000.0,163057000.0,163454000.0,41.09354785
2025-07-31T07:00:00,163455000.0,163600000.0,163274000.0,163419000.0,53.71863652
2025-07-31T08:00:00,163420000.0,163550000.0,163308000.0,163384000.0,23.76016245
2025-07-31T09:00:00,163400000.0,163487000.0,163306000.0,163460000.0,17.29620724
2025-07-31T10:00:00,163473000.0,163598000.0,163364000.0,163454000.0,19.39868382
2025-07-31T11:00:00,163454000.0,163545000.0,163251000.0,163378000.0,29.50484927
2025-07-31T12:00:00,163321000.0,163600000.0,163313000.0,163600000.0,55.09243886
2025-07-31T13:00:00,163600000.0,163990000.0,163000000.0,163990000.0,167.30011467
2025-07-31T14:00:00,163963000.0,163993000.0,163381000.0,163525000.0,74.05517075
2025-07-31T15:00:00,163525000.0,163997000.0,163500000.0,163996000.0,62.15460479
2025-07-31T16:00:00,163996000.0,164300000.0,163850000.0,163997000.0,70.05899765
2025-07-31T17:00:00,163996000.0,164068000.0,163400000.0,163415000.0,24.94255207
2025-07-31T18:00:00,163415000.0,163903000.0,163260000.0,163560000.0,26.42704509
2025-07-31T19:00:00,163460000.0,163560000.0,162950000.0,162955000.0,54.66905219
2025-07-31T20:00:00,162955000.0,163301000.0,162750000.0,162755000.0,65.12064327
2025-07-31T21:00:00,162755000.0,163100000.0,162500000.0,162799000.0,77.21904773
2025-07-31T22:00:00,162799000.0,162800000.0,162101000.0,162101000.0,111.03519033
2025-07-31T23:00:00,162101000.0,162550000.0,161138000.0,161398000.0,194.17534807
2025-08-01T00:00:00,161400000.0,161470000.0,158825000.0,160265000.0,585.2348488
2025-08-01T01:00:00,160265000.0,160550000.0,159500000.0,160493000.0,265.99315694
2025-08-01T02:00:00,160499000.0,161700000.0,160492000.0,161700000.0,127.79905117
2025-08-01T03:00:00,161700000.0,161770000.0,160899000.0,160913000.0,85.17911986
2025-08-01T04:00:00,160951000.0,161162000.0,160300000.0,161118000.0,84.06886367
2025-08-01T05:00:00,161117000.0,161369000.0,160799000.0,160900000.0,50.63463966
2025-08-01T06:00:00,160899000.0,161000000.0,160280000.0,160429000.0,64.65828819
2025-08-01T07:00:00,160609000.0,160692000.0,159961000.0,160308000.0,94.03240374
2025-08-01T08:00:00,160307000.0,160485000.0,159523000.0,160004000.0,124.20801003
2025-08-01T09:00:00,160004000.0,160840000.0,159981000.0,160391000.0,69.87693973
2025-08-01T10:00:00,160390000.0,160400000.0,159900000.0,159902000.0,54.96746761
2025-08-01T11:00:00,159901000.0,160480000.0,159787000.0,160360000.0,61.72201968
2025-08-01T12:00:00,160361000.0,161012000.0,160261000.0,160776000.0,70.39478824
2025-08-01T13:00:00,160797000.0,160954000.0,159205000.0,159399000.0,154.88654615
2025-08-01T14:00:00,159399000.0,160400000.0,159001000.0,160153000.0,134.19858052
2025-08-01T15:00:00,160153000.0,160256000.0,159250000.0,160055000.0,73.60887919
2025-08-01T16:00:00,160054000.0,160302000.0,159445000.0,159639000.0,37.9547178
2025-08-01T17:00:00,159640000.0,159833000.0,159200000.0,159205000.0,32.98529208
2025-08-01T18:00:00,159205000.0,159755000.0,158700000.0,158739000.0,121.6496992
2025-08-01T19:00:00,158739000.0,159027000.0,158139000.0,158260000.0,140.05608228
2025-08-01T20:00:00,158273000.0,159051000.0,158139000.0,159047000.0,89.83406421
2025-08-01T21:00:00,159047000.0,159294000.0,158809000.0,159020000.0,61.23334614
2025-08-01T22:00:00,159020000.0,159020000.0,158111000.0,158360000.0,170.36086762
2025-08-01T23:00:00,158360000.0,158588000.0,158100000.0,158102000.0,108.9620453
2025-08-02T00:00:00,158101000.0,159269000.0,158000000.0,159200000.0,167.65919592
2025-08-02T01:00:00,159200000.0,159286000.0,158711000.0,158902000.0,81.01145709
2025-08-02T02:00:00,158965000.0,159286000.0,158900000.0,159053000.0,37.08800697
2025-08-02T03:00:00,159054000.0,159362000.0,158991000.0,159095000.0,39.05169693
2025-08-02T04:00:00,159095000.0,159298000.0,158977000.0,159165000.0,37.75875614
2025-08-02T05:00:00,159134000.0,159167000.0,158792000.0,158869000.0,37.82839414
2025-08-02T06:00:00,158869000.0,158975000.0,158200000.0,158751000.0,87.58723143
2025-08-02T07:00:00,158871000.0,159100000.0,158649000.0,159086000.0,51.66851806
2025-08-02T08:00:00,159086000.0,159097000.0,158695000.0,158744000.0,28.07241252
2025-08-02T09:00:00,158743000.0,159000000.0,158584000.0,158690000.0,23.47915656
2025-08-02T10:00:00,158690000.0,158849000.0,158567000.0,158731000.0,25.12788096
2025-08-02T11:00:00,158731000.0,159066000.0,158650000.0,158869000.0,31.4853078
2025-08-02T12:00:00,158945000.0,159099000.0,158869000.0,159000000.0,35.68759515
2025-08-02T13:00:00,158944000.0,159000000.0,158600000.0,158770000.0,31.49670358
2025-08-02T14:00:00,158770000.0,158904000.0,158603000.0,158785000.0,47.16139875
2025-08-02T15:00:00,158785000.0,159080000.0,158425000.0,158425000.0,54.69969559
2025-08-02T16:00:00,158425000.0,158859000.0,158300000.0,158714000.0,54.48652956
2025-08-02T17:00:00,158846000.0,159071000.0,158300000.0,158366000.0,20.24922491
2025-08-02T18:00:00,158400000.0,158684000.0,158110000.0,158161000.0,53.57804124
2025-08-02T19:00:00,158331000.0,158674000.0,158000000.0,158000000.0,64.98399705
2025-08-02T20:00:00,158001000.0,158500000.0,158000000.0,158500000.0,56.77728954
2025-08-02T21:00:00,158500000.0,158671000.0,158130000.0,158330000.0,23.60347281
2025-08-02T22:00:00,158332000.0,158587000.0,158150000.0,158160000.0,35.09807162
2025-08-02T23:00:00,158159000.0,158160000.0,157115000.0,157376000.0,196.60033989
2025-08-03T00:00:00,157376000.0,157808000.0,156715000.0,157745000.0,210.36425127
2025-08-03T01:00:00,157741000.0,158270000.0,157741000.0,158151000.0,82.55054111
2025-08-03T02:00:00,158153000.0,159000000.0,158100000.0,159000000.0,56.42468809
2025-08-03T03:00:00,158999000.0,159507000.0,158931000.0,159375000.0,70.43704594
2025-08-03T04:00:00,159375000.0,159382000.0,158625000.0,158799000.0,60.45441773
2025-08-03T05:00:00,158799000.0,159100000.0,158700000.0,158815000.0,38.50370387
2025-08-03T06:00:00,158815000.0,158843000.0,158511000.0,158566000.0,30.48460568
2025-08-03T07:00:00,158566000.0,159075000.0,158555000.0,159045000.0,34.68771009
2025-08-03T08:00:00,159047000.0,159350000.0,159000000.0,159200000.0,32.50966173
2025-08-03T09:00:00,159200000.0,159250000.0,159061000.0,159195000.0,19.34889899
2025-08-03T10:00:00,159196000.0,159670000.0,159195000.0,159668000.0,58.39911709
2025-08-03T11:00:00,159668000.0,160185000.0,159667000.0,159745000.0,92.34594092
2025-08-03T12:00:00,159745000.0,159932000.0,159194000.0,159775000.0,41.49462427
2025-08-03T13:00:00,159775000.0,159793000.0,159413000.0,159457000.0,33.17144533
2025-08-03T14:00:00,159489000.0,159764000.0,159100000.0,159326000.0,32.62601007
2025-08-03T15:00:00,159326000.0,159352000.0,159090000.0,159348000.0,22.52490796
2025-08-03T16:00:00,159348000.0,159446000.0,159126000.0,159409000.0,11.93256976
2025-08-03T17:00:00,159426000.0,159600000.0,159315000.0,159596000.0,9.8764669
2025-08-03T18:00:00,159528000.0,159950000.0,159495000.0,159904000.0,11.15976361
2025-08-03T19:00:00,159904000.0,160217000.0,159546000.0,159803000.0,37.30152931
2025-08-03T20:00:00,159667000.0,160106000.0,159655000.0,160106000.0,10.77560599
2025-08-03T21:00:00,160030000.0,160208000.0,159998000.0,160108000.0,23.17528884
2025-08-03T22:00:00,160106000.0,160248000.0,159750000.0,160145000.0,29.58212874
2025-08-03T23:00:00,160145000.0,160324000.0,160096000.0,160227000.0,53.9703733
2025-08-04T00:00:00,160208000.0,161400000.0,159900000.0,161287000.0,121.47991323
2025-08-04T01:00:00,161287000.0,161298000.0,160351000.0,160351000.0,75.70938791
2025-08-04T02:00:00,160352000.0,160721000.0,160088000.0,160601000.0,59.69967056
2025-08-04T03:00:00,160601000.0,160697000.0,160210000.0,160228000.0,29.78906389
2025-08-04T04:00:00,160224000.0,160464000.0,160090000.0,160099000.0,31.8963981
2025-08-04T05:00:00,160099000.0,160100000.0,159610000.0,159888000.0,59.45362709
2025-08-04T06:00:00,159888000.0,160000000.0,159590000.0,159915000.0,31.11921235
2025-08-04T07:00:00,159914000.0,160467000.0,159890000.0,160332000.0,45.11966105
2025-08-04T08:00:00,160303000.0,160332000.0,159700000.0,159922000.0,33.3190618
2025-08-04T09:00:00,159963000.0,160158000.0,159703000.0,159704000.0,25.55416427
2025-08-04T10:00:00,159704000.0,159960000.0,159700000.0,159707000.0,24.57612988
2025-08-04T11:00:00,159707000.0,159912000.0,159630000.0,159907000.0,18.03507428
2025-08-04T12:00:00,159907000.0,159907000.0,159700000.0,159741000.0,21.00810382
2025-08-04T13:00:00,159741000.0,160410000.0,159500000.0,160353000.0,85.33463495
2025-08-04T14:00:00,160354000.0,160998000.0,160048000.0,160065000.0,124.56102991
2025-08-04T15:00:00,160107000.0,160546000.0,160065000.0,160410000.0,26.35038802
2025-08-04T16:00:00,160410000.0,160900000.0,160359000.0,160736000.0,36.86502853
2025-08-04T17:00:00,160783000.0,161100000.0,160467000.0,160496000.0,39.12791566
2025-08-04T18:00:00,160467000.0,160688000.0,160392000.0,160408000.0,11.25414364
2025-08-04T19:00:00,160408000.0,160700000.0,160204000.0,160298000.0,11.61500655
2025-08-04T20:00:00,160298000.0,160660000.0,160094000.0,160321000.0,23.55867158
2025-08-04T21:00:00,160321000.0,160833000.0,160270000.0,160719000.0,35.70157237
2025-08-04T22:00:00,160706000.0,160802000.0,160606000.0,160703000.0,40.56267411
2025-08-04T23:00:00,160703000.0,160745000.0,160326000.0,160332000.0,37.98668679
2025-08-05T00:00:00,160333000.0,160571000.0,160208000.0,160281000.0,56.37731292
2025-08-05T01:00:00,160359000.0,160477000.0,159900000.0,159906000.0,50.60836984
2025-08-05T02:00:00,159906000.0,160015000.0,159599000.0,159967000.0,67.11470164
2025-08-05T03:00:00,159967000.0,160014000.0,159384000.0,159407000.0,66.48471972
2025-08-05T04:00:00,159407000.0,159756000.0,159387000.0,159740000.0,50.65747498
2025-08-05T05:00:00,159739000.0,159972000.0,159576000.0,159972000.0,30.11539555
2025-08-05T06:00:00,159972000.0,160000000.0,159600000.0,159625000.0,29.92419983
2025-08-05T07:00:00,159625000.0,159846000.0,159375000.0,159488000.0,47.94161978
2025-08-05T08:00:00,159488000.0,159861000.0,159312000.0,159683000.0,39.00953001
2025-08-05T09:00:00,159684000.0,160100000.0,159602000.0,159995000.0,30.14464248
2025-08-05T10:00:00,159995000.0,160420000.0,159910000.0,160060000.0,40.60410724
2025-08-05T11:00:00,160060000.0,160168000.0,159910000.0,160000000.0,24.07869594
2025-08-05T12:00:00,160000000.0,160029000.0,158987000.0,159287000.0,102.67599686
2025-08-05T13:00:00,159366000.0,160015000.0,159265000.0,159872000.0,45.14905034
2025-08-05T14:00:00,159873000.0,159888000.0,158220000.0,158697000.0,178.26646698
2025-08-05T15:00:00,158695000.0,158911000.0,158206000.0,158446000.0,77.49653257
2025-08-05T16:00:00,158446000.0,158852000.0,158231000.0,158667000.0,25.76135623
2025-08-05T17:00:00,158667000.0,159004000.0,158645000.0,159004000.0,20.90535748
2025-08-05T18:00:00,159003000.0,159280000.0,158888000.0,159280000.0,11.49434036
2025-08-05T19:00:00,159281000.0,159554000.0,159062000.0,159398000.0,17.33667557
2025-08-05T20:00:00,159398000.0,159890000.0,159320000.0,159537000.0,25.79141068
2025-08-05T21:00:00,159537000.0,159704000.0,159300000.0,159450000.0,25.01353491
2025-08-05T22:00:00,159450000.0,159795000.0,159100000.0,159791000.0,36.09413127
2025-08-05T23:00:00,159791000.0,160135000.0,159787000.0,159999000.0,65.11820199
2025-08-06T00:00:00,159999000.0,160115000.0,159373000.0,159425000.0,57.41143733
2025-08-06T01:00:00,159439000.0,159513000.0,159100000.0,159295000.0,33.57665578
2025-08-06T02:00:00,159295000.0,159297000.0,159016000.0,159079000.0,29.3808901
2025-08-06T03:00:00,159079000.0,159147000.0,158900000.0,159054000.0,35.93403455
2025-08-06T04:00:00,159053000.0,159136000.0,158605000.0,158731000.0,50.58654266
2025-08-06T05:00:00,158731000.0,160000000.0,158729000.0,159749000.0,79.70926552
